"Hour", "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "4.16 kV Losses", "Aux1", "Aux6", "Aux11", "Aux16", "Aux21", "Aux26", "4.16 kV Line Loss", "Aux2", "Aux7", "Aux12", "Aux17", "Aux22", "Aux27", "4.16 kV Load Loss", "Aux3", "Aux8", "Aux13", "Aux18", "Aux23", "Aux28", "4.16 kV No Load Loss", "Aux4", "Aux9", "Aux14", "Aux19", "Aux24", "Aux29", "4.16 kV Load Energy", "Aux5", "Aux10", "Aux15", "Aux20", "Aux25", "Aux30"
7223, 2270.17, 486.84, 3356.23, 3549.99, 2231.62, 1228.42, 3273, 3735.69, 0, 0, 0, 0, 38.571, 76.8777, 83.2662, 166.882, 38.571, 76.8777, 0, 0, 83.2662, 0, 38.571, 1.60443E-005, 35.9856, 1.21688, 37.2025, 1.36857, 0, 0, 0, 0, 38.571, 0, 0, 0, 0, 0, 0, 38.571, 0, 0, 0, 0, 0, 0, 1.60443E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2231.62, 0, 0, 0, 0, 0, 0
7224, 1950.59, 309.137, 3356.23, 3549.99, 1921.16, 1057.34, 3273, 3735.69, 0, 0, 0, 0, 29.4716, 58.574, 83.2662, 166.882, 29.4716, 58.574, 0, 0, 83.2662, 0, 29.4716, 1.2994E-005, 27.537, 0.895201, 28.4322, 1.03941, 0, 0, 0, 0, 29.4716, 0, 0, 0, 0, 0, 0, 29.4716, 0, 0, 0, 0, 0, 0, 1.2994E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1921.16, 0, 0, 0, 0, 0, 0
7225, 1753.05, 187.636, 3356.23, 3549.99, 1728.5, 951.506, 3273, 3735.69, 0, 0, 0, 0, 24.5299, 48.6403, 83.2662, 166.882, 24.5299, 48.6403, 0, 0, 83.2662, 0, 24.5299, 1.1514E-005, 22.9641, 0.716215, 23.6803, 0.849513, 0, 0, 0, 0, 24.5299, 0, 0, 0, 0, 0, 0, 24.5299, 0, 0, 0, 0, 0, 0, 1.1514E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1728.5, 0, 0, 0, 0, 0, 0
7226, 1657.27, 132.47, 3356.23, 3549.99, 1634.9, 900.02, 3273, 3735.69, 0, 0, 0, 0, 22.369, 44.3013, 83.2662, 166.882, 22.369, 44.3013, 0, 0, 83.2662, 0, 22.369, 1.08611E-005, 20.9693, 0.632586, 21.6019, 0.767054, 0, 0, 0, 0, 22.369, 0, 0, 0, 0, 0, 0, 22.369, 0, 0, 0, 0, 0, 0, 1.08611E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1634.9, 0, 0, 0, 0, 0, 0
7227, 1599.79, 97.4548, 3356.23, 3549.99, 1578.56, 869.092, 3273, 3735.69, 0, 0, 0, 0, 21.1641, 41.8805, 83.2662, 166.882, 21.1641, 41.8805, 0, 0, 83.2662, 0, 21.1641, 1.05258E-005, 19.8575, 0.587749, 20.4453, 0.718821, 0, 0, 0, 0, 21.1641, 0, 0, 0, 0, 0, 0, 21.1641, 0, 0, 0, 0, 0, 0, 1.05258E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1578.56, 0, 0, 0, 0, 0, 0
7228, 1598, 96.3692, 3356.23, 3549.99, 1576.87, 868.123, 3273, 3735.69, 0, 0, 0, 0, 21.1272, 41.8063, 83.2662, 166.882, 21.1272, 41.8063, 0, 0, 83.2662, 0, 21.1272, 1.05135E-005, 19.8236, 0.586224, 20.4099, 0.717321, 0, 0, 0, 0, 21.1272, 0, 0, 0, 0, 0, 0, 21.1272, 0, 0, 0, 0, 0, 0, 1.05135E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1576.87, 0, 0, 0, 0, 0, 0
7229, 1640.68, 122.358, 3356.23, 3549.99, 1618.71, 891.092, 3273, 3735.69, 0, 0, 0, 0, 22.0148, 43.5895, 83.2662, 166.882, 22.0148, 43.5895, 0, 0, 83.2662, 0, 22.0148, 1.07568E-005, 20.6425, 0.619355, 21.2619, 0.752922, 0, 0, 0, 0, 22.0148, 0, 0, 0, 0, 0, 0, 22.0148, 0, 0, 0, 0, 0, 0, 1.07568E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1618.71, 0, 0, 0, 0, 0, 0
7230, 1804.44, 222.506, 3356.23, 3549.99, 1778.71, 979.061, 3273, 3735.69, 0, 0, 0, 0, 25.7296, 51.0555, 83.2662, 166.882, 25.7296, 51.0555, 0, 0, 83.2662, 0, 25.7296, 1.1816E-005, 24.0746, 0.75602, 24.8306, 0.899022, 0, 0, 0, 0, 25.7296, 0, 0, 0, 0, 0, 0, 25.7296, 0, 0, 0, 0, 0, 0, 1.1816E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1778.71, 0, 0, 0, 0, 0, 0
7231, 2128.58, 419.469, 3356.23, 3549.99, 2094.02, 1152.33, 3273, 3735.69, 0, 0, 0, 0, 34.5407, 68.7688, 83.2662, 166.882, 34.5407, 68.7688, 0, 0, 83.2662, 0, 34.5407, 1.45868E-005, 32.2357, 1.07595, 33.3116, 1.22903, 0, 0, 0, 0, 34.5407, 0, 0, 0, 0, 0, 0, 34.5407, 0, 0, 0, 0, 0, 0, 1.45868E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2094.02, 0, 0, 0, 0, 0, 0
7232, 2345.41, 548.392, 3356.23, 3549.99, 2303.87, 1267.67, 3273, 3735.69, 14.618, 0, 14.4491, 0, 41.5222, 82.8271, 83.2662, 166.882, 41.5222, 82.8271, 0, 0, 83.2662, 0, 41.5222, 1.69692E-005, 38.6971, 1.34553, 40.0427, 1.47956, 0, 0, 0, 0, 41.5222, 0, 0, 0, 0, 0, 0, 41.5222, 0, 0, 0, 0, 0, 0, 1.69692E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2303.87, 0, 0, 0, 0, 0, 0
7233, 2416.54, 589.768, 3356.23, 3549.99, 2372.55, 1305.38, 3273, 3735.69, 90.8254, 0, 92.6546, 0, 43.9793, 87.7748, 83.2662, 166.882, 43.9793, 87.7748, 0, 0, 83.2662, 0, 43.9793, 1.78392E-005, 41.009, 1.40592, 42.4149, 1.56437, 0, 0, 0, 0, 43.9793, 0, 0, 0, 0, 0, 0, 43.9793, 0, 0, 0, 0, 0, 0, 1.78392E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2372.55, 0, 0, 0, 0, 0, 0
7234, 2488.91, 635.445, 3356.23, 3549.99, 2442.33, 1343.68, 3273, 3735.69, 169.457, 0, 178.434, 0, 46.5903, 93.0298, 83.2662, 166.882, 46.5903, 93.0298, 0, 0, 83.2662, 0, 46.5903, 1.87295E-005, 43.4365, 1.49576, 44.9323, 1.65794, 0, 0, 0, 0, 46.5903, 0, 0, 0, 0, 0, 0, 46.5903, 0, 0, 0, 0, 0, 0, 1.87295E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2442.33, 0, 0, 0, 0, 0, 0
7235, 2536.12, 665.313, 3356.23, 3549.99, 2487.76, 1368.63, 3273, 3735.69, 220.611, 0, 237.023, 0, 48.3462, 96.5642, 83.2662, 166.882, 48.3462, 96.5642, 0, 0, 83.2662, 0, 48.3462, 1.93339E-005, 45.0699, 1.55588, 46.6258, 1.7204, 0, 0, 0, 0, 48.3462, 0, 0, 0, 0, 0, 0, 48.3462, 0, 0, 0, 0, 0, 0, 1.93339E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2487.76, 0, 0, 0, 0, 0, 0
7236, 2526, 658.91, 3356.23, 3549.99, 2478.01, 1363.29, 3273, 3735.69, 209.699, 0, 224.339, 0, 47.9669, 95.8008, 83.2662, 166.882, 47.9669, 95.8008, 0, 0, 83.2662, 0, 47.9668, 1.92036E-005, 44.7169, 1.54309, 46.26, 1.70688, 0, 0, 0, 0, 47.9669, 0, 0, 0, 0, 0, 0, 47.9668, 0, 0, 0, 0, 0, 0, 1.92036E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2478.01, 0, 0, 0, 0, 0, 0
7237, 2494.93, 639.251, 3356.23, 3549.99, 2448.04, 1346.87, 3273, 3735.69, 176.044, 0, 185.849, 0, 46.8126, 93.4779, 83.2662, 166.882, 46.8126, 93.4779, 0, 0, 83.2662, 0, 46.8126, 1.88051E-005, 43.6431, 1.50378, 45.1469, 1.66572, 0, 0, 0, 0, 46.8126, 0, 0, 0, 0, 0, 0, 46.8126, 0, 0, 0, 0, 0, 0, 1.88051E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2448.04, 0, 0, 0, 0, 0, 0
7238, 2495.1, 639.356, 3356.23, 3549.99, 2448.28, 1346.95, 3273, 3735.69, 176.176, 0, 186.004, 0, 46.8179, 93.4882, 83.2662, 166.882, 46.8179, 93.4882, 0, 0, 83.2662, 0, 46.8179, 1.88086E-005, 43.6484, 1.50365, 45.152, 1.66588, 0, 0, 0, 0, 46.8179, 0, 0, 0, 0, 0, 0, 46.8179, 0, 0, 0, 0, 0, 0, 1.88086E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2448.28, 0, 0, 0, 0, 0, 0
7239, 2467.25, 621.76, 3356.23, 3549.99, 2421.38, 1332.23, 3273, 3735.69, 146.005, 0, 152.304, 0, 45.7992, 91.4381, 83.2662, 166.882, 45.7992, 91.4381, 0, 0, 83.2662, 0, 45.7992, 1.84578E-005, 42.7008, 1.46897, 44.1697, 1.62948, 0, 0, 0, 0, 45.7992, 0, 0, 0, 0, 0, 0, 45.7992, 0, 0, 0, 0, 0, 0, 1.84578E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2421.38, 0, 0, 0, 0, 0, 0
7240, 2454.61, 613.781, 3356.23, 3549.99, 2409.24, 1325.54, 3273, 3735.69, 132.259, 0, 137.207, 0, 45.3409, 90.5155, 83.2662, 166.882, 45.3409, 90.5155, 0, 0, 83.2662, 0, 45.3409, 1.83019E-005, 42.2748, 1.45307, 43.7278, 1.61304, 0, 0, 0, 0, 45.3409, 0, 0, 0, 0, 0, 0, 45.3409, 0, 0, 0, 0, 0, 0, 1.83019E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2409.24, 0, 0, 0, 0, 0, 0
7241, 2477.25, 628.078, 3356.23, 3549.99, 2431.15, 1337.51, 3273, 3735.69, 156.78, 0, 164.258, 0, 46.1623, 92.1684, 83.2662, 166.882, 46.1623, 92.1684, 0, 0, 83.2662, 0, 46.1623, 1.85848E-005, 43.0389, 1.48093, 44.5199, 1.64242, 0, 0, 0, 0, 46.1623, 0, 0, 0, 0, 0, 0, 46.1623, 0, 0, 0, 0, 0, 0, 1.85848E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2431.15, 0, 0, 0, 0, 0, 0
7242, 2795.61, 809.133, 3356.23, 3549.99, 2737.66, 1506.4, 3273, 3735.69, 483.129, 0, 571.957, 0, 57.9754, 115.957, 83.2662, 166.882, 57.9754, 115.957, 0, 0, 83.2662, 0, 57.9754, 2.28117E-005, 54.0377, 1.88841, 55.9262, 2.04924, 0, 0, 0, 0, 57.9754, 0, 0, 0, 0, 0, 0, 57.9754, 0, 0, 0, 0, 0, 0, 2.28117E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2737.66, 0, 0, 0, 0, 0, 0
7243, 2968.12, 919.903, 3356.23, 3549.99, 2902.69, 1596.96, 3273, 3735.69, 668.321, 0, 843.521, 0, 65.468, 131.046, 83.2662, 166.882, 65.468, 131.046, 0, 0, 83.2662, 0, 65.468, 2.54894E-005, 61.0171, 2.14118, 63.1583, 2.3097, 0, 0, 0, 0, 65.468, 0, 0, 0, 0, 0, 0, 65.468, 0, 0, 0, 0, 0, 0, 2.54894E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2902.69, 0, 0, 0, 0, 0, 0
7244, 2894.2, 872.344, 3356.23, 3549.99, 2832, 1558.2, 3273, 3735.69, 589.095, 0, 723.747, 0, 62.1894, 124.443, 83.2662, 166.882, 62.1894, 124.443, 0, 0, 83.2662, 0, 62.1894, 2.43098E-005, 57.9622, 2.03113, 59.9933, 2.19606, 0, 0, 0, 0, 62.1894, 0, 0, 0, 0, 0, 0, 62.1894, 0, 0, 0, 0, 0, 0, 2.43098E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2832, 0, 0, 0, 0, 0, 0
7245, 2758.42, 785.355, 3356.23, 3549.99, 2701.96, 1486.84, 3273, 3735.69, 443.09, 0, 517.08, 0, 56.4338, 112.853, 83.2662, 166.882, 56.4338, 112.853, 0, 0, 83.2662, 0, 56.4338, 2.22682E-005, 52.6022, 1.83627, 54.4384, 1.99536, 0, 0, 0, 0, 56.4338, 0, 0, 0, 0, 0, 0, 56.4338, 0, 0, 0, 0, 0, 0, 2.22682E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2701.96, 0, 0, 0, 0, 0, 0
7246, 2539.54, 649.596, 3356.23, 3549.99, 2491.65, 1371.34, 3273, 3735.69, 207.699, 0, 221.933, 0, 47.9026, 95.6725, 83.2662, 166.882, 47.9026, 95.6725, 0, 0, 83.2662, 0, 47.9025, 1.92506E-005, 44.6331, 1.5707, 46.2038, 1.69875, 0, 0, 0, 0, 47.9026, 0, 0, 0, 0, 0, 0, 47.9025, 0, 0, 0, 0, 0, 0, 1.92506E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2491.65, 0, 0, 0, 0, 0, 0
7247, 2216.67, 453.436, 3356.23, 3549.99, 2179.81, 1199.98, 3273, 3735.69, 0, 0, 0, 0, 36.8817, 73.478, 83.2662, 166.882, 36.8817, 73.478, 0, 0, 83.2662, 0, 36.8817, 1.54894E-005, 34.4194, 1.15621, 35.5756, 1.30609, 0, 0, 0, 0, 36.8817, 0, 0, 0, 0, 0, 0, 36.8817, 0, 0, 0, 0, 0, 0, 1.54894E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2179.81, 0, 0, 0, 0, 0, 0
7248, 1902.43, 279.426, 3356.23, 3549.99, 1874.27, 1031.58, 3273, 3735.69, 0, 0, 0, 0, 28.2009, 56.0193, 83.2662, 166.882, 28.2009, 56.0193, 0, 0, 83.2662, 0, 28.2008, 1.26031E-005, 26.3601, 0.849603, 27.2097, 0.991099, 0, 0, 0, 0, 28.2009, 0, 0, 0, 0, 0, 0, 28.2008, 0, 0, 0, 0, 0, 0, 1.26031E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1874.27, 0, 0, 0, 0, 0, 0
7249, 1702.15, 156.499, 3356.23, 3549.99, 1678.77, 924.169, 3273, 3735.69, 0, 0, 0, 0, 23.3724, 46.3141, 83.2662, 166.882, 23.3724, 46.3141, 0, 0, 83.2662, 0, 23.3724, 1.11856E-005, 21.8948, 0.673455, 22.5683, 0.804109, 0, 0, 0, 0, 23.3724, 0, 0, 0, 0, 0, 0, 23.3724, 0, 0, 0, 0, 0, 0, 1.11856E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1678.77, 0, 0, 0, 0, 0, 0
7250, 1608.12, 102.527, 3356.23, 3549.99, 1586.79, 873.571, 3273, 3735.69, 0, 0, 0, 0, 21.3346, 42.2229, 83.2662, 166.882, 21.3346, 42.2229, 0, 0, 83.2662, 0, 21.3346, 1.05725E-005, 20.015, 0.59395, 20.6089, 0.725667, 0, 0, 0, 0, 21.3346, 0, 0, 0, 0, 0, 0, 21.3346, 0, 0, 0, 0, 0, 0, 1.05725E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1586.79, 0, 0, 0, 0, 0, 0
7251, 1559.77, 73.1238, 3356.23, 3549.99, 1539.35, 847.527, 3273, 3735.69, 0, 0, 0, 0, 20.3601, 40.2652, 83.2662, 166.882, 20.3601, 40.2652, 0, 0, 83.2662, 0, 20.3601, 1.03082E-005, 19.1164, 0.557362, 19.6738, 0.68628, 0, 0, 0, 0, 20.3601, 0, 0, 0, 0, 0, 0, 20.3601, 0, 0, 0, 0, 0, 0, 1.03082E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1539.35, 0, 0, 0, 0, 0, 0
7252, 1549.85, 67.1017, 3356.23, 3549.99, 1529.67, 842.176, 3273, 3735.69, 0, 0, 0, 0, 20.1651, 39.8734, 83.2662, 166.882, 20.1651, 39.8734, 0, 0, 83.2662, 0, 20.1651, 1.02594E-005, 18.9369, 0.549876, 19.4868, 0.678337, 0, 0, 0, 0, 20.1651, 0, 0, 0, 0, 0, 0, 20.1651, 0, 0, 0, 0, 0, 0, 1.02594E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1529.67, 0, 0, 0, 0, 0, 0
7253, 1587.34, 89.8859, 3356.23, 3549.99, 1566.47, 862.376, 3273, 3735.69, 0, 0, 0, 0, 20.9104, 41.3705, 83.2662, 166.882, 20.9104, 41.3705, 0, 0, 83.2662, 0, 20.9103, 1.04581E-005, 19.6238, 0.577966, 20.2018, 0.708561, 0, 0, 0, 0, 20.9104, 0, 0, 0, 0, 0, 0, 20.9103, 0, 0, 0, 0, 0, 0, 1.04581E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1566.47, 0, 0, 0, 0, 0, 0
7254, 1756.78, 193.291, 3356.23, 3549.99, 1732.19, 953.494, 3273, 3735.69, 0, 0, 0, 0, 24.5982, 48.7813, 83.2662, 166.882, 24.5982, 48.7813, 0, 0, 83.2662, 0, 24.5981, 1.14867E-005, 23.0284, 0.714803, 23.7432, 0.85497, 0, 0, 0, 0, 24.5982, 0, 0, 0, 0, 0, 0, 24.5981, 0, 0, 0, 0, 0, 0, 1.14867E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1732.19, 0, 0, 0, 0, 0, 0
7255, 2064.04, 382.691, 3356.23, 3549.99, 2031.4, 1117.9, 3273, 3735.69, 0, 0, 0, 0, 32.6262, 64.9225, 83.2662, 166.882, 32.6262, 64.9225, 0, 0, 83.2662, 0, 32.6262, 1.39279E-005, 30.4622, 1.0029, 31.4651, 1.16112, 0, 0, 0, 0, 32.6262, 0, 0, 0, 0, 0, 0, 32.6262, 0, 0, 0, 0, 0, 0, 1.39279E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2031.4, 0, 0, 0, 0, 0, 0
7256, 2290.87, 517.49, 3356.23, 3549.99, 2251.16, 1238.7, 3273, 3735.69, 0, 0, 0, 0, 39.6871, 79.1387, 83.2662, 166.882, 39.6871, 79.1387, 0, 0, 83.2662, 0, 39.6871, 1.63055E-005, 36.9961, 1.27426, 38.2704, 1.41675, 0, 0, 0, 0, 39.6871, 0, 0, 0, 0, 0, 0, 39.6871, 0, 0, 0, 0, 0, 0, 1.63055E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2251.16, 0, 0, 0, 0, 0, 0
7257, 2363.19, 559.564, 3356.23, 3549.99, 2321.04, 1277.1, 3273, 3735.69, 33.968, 0, 33.8487, 0, 42.1315, 84.053, 83.2662, 166.882, 42.1315, 84.053, 0, 0, 83.2662, 0, 42.1315, 1.71722E-005, 39.263, 1.36685, 40.6298, 1.50164, 0, 0, 0, 0, 42.1315, 0, 0, 0, 0, 0, 0, 42.1315, 0, 0, 0, 0, 0, 0, 1.71722E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2321.04, 0, 0, 0, 0, 0, 0
7258, 2437.04, 602.697, 3356.23, 3549.99, 2392.33, 1316.24, 3273, 3735.69, 113.112, 0, 116.441, 0, 44.7091, 89.2436, 83.2662, 166.882, 44.7091, 89.2436, 0, 0, 83.2662, 0, 44.7091, 1.80903E-005, 41.6875, 1.43105, 43.1185, 1.59058, 0, 0, 0, 0, 44.7091, 0, 0, 0, 0, 0, 0, 44.7091, 0, 0, 0, 0, 0, 0, 1.80903E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2392.33, 0, 0, 0, 0, 0, 0
7259, 2476.71, 627.739, 3356.23, 3549.99, 2430.67, 1337.22, 3273, 3735.69, 156.177, 0, 163.59, 0, 46.1426, 92.1286, 83.2662, 166.882, 46.1426, 92.1286, 0, 0, 83.2662, 0, 46.1426, 1.85781E-005, 43.0206, 1.4801, 44.5007, 1.6419, 0, 0, 0, 0, 46.1426, 0, 0, 0, 0, 0, 0, 46.1426, 0, 0, 0, 0, 0, 0, 1.85781E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2430.67, 0, 0, 0, 0, 0, 0
7260, 2483.96, 632.318, 3356.23, 3549.99, 2437.57, 1341.06, 3273, 3735.69, 164.086, 0, 172.411, 0, 46.4086, 92.6641, 83.2662, 166.882, 46.4086, 92.6641, 0, 0, 83.2662, 0, 46.4085, 1.86678E-005, 43.2676, 1.48953, 44.7571, 1.65144, 0, 0, 0, 0, 46.4086, 0, 0, 0, 0, 0, 0, 46.4085, 0, 0, 0, 0, 0, 0, 1.86678E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2437.57, 0, 0, 0, 0, 0, 0
7261, 2477.57, 628.28, 3356.23, 3549.99, 2431.38, 1337.68, 3273, 3735.69, 157.173, 0, 164.69, 0, 46.175, 92.1942, 83.2662, 166.882, 46.175, 92.1942, 0, 0, 83.2662, 0, 46.175, 1.85903E-005, 43.0502, 1.48165, 44.5319, 1.6431, 0, 0, 0, 0, 46.175, 0, 0, 0, 0, 0, 0, 46.175, 0, 0, 0, 0, 0, 0, 1.85903E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2431.38, 0, 0, 0, 0, 0, 0
7262, 2460.55, 617.531, 3356.23, 3549.99, 2414.95, 1328.68, 3273, 3735.69, 138.713, 0, 144.276, 0, 45.556, 90.9484, 83.2662, 166.882, 45.556, 90.9484, 0, 0, 83.2662, 0, 45.556, 1.83802E-005, 42.4745, 1.46049, 43.935, 1.62095, 0, 0, 0, 0, 45.556, 0, 0, 0, 0, 0, 0, 45.556, 0, 0, 0, 0, 0, 0, 1.83802E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2414.95, 0, 0, 0, 0, 0, 0
7263, 2445.97, 608.327, 3356.23, 3549.99, 2400.9, 1320.96, 3273, 3735.69, 122.873, 0, 126.988, 0, 45.0297, 89.8891, 83.2662, 166.882, 45.0297, 89.8891, 0, 0, 83.2662, 0, 45.0297, 1.81989E-005, 41.9852, 1.44238, 43.4276, 1.60209, 0, 0, 0, 0, 45.0297, 0, 0, 0, 0, 0, 0, 45.0297, 0, 0, 0, 0, 0, 0, 1.81989E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2400.9, 0, 0, 0, 0, 0, 0
7264, 2432.62, 599.909, 3356.23, 3549.99, 2388.04, 1313.9, 3273, 3735.69, 108.373, 0, 111.347, 0, 44.5516, 88.9269, 83.2662, 166.882, 44.5516, 88.9269, 0, 0, 83.2662, 0, 44.5516, 1.80354E-005, 41.5407, 1.42591, 42.9667, 1.58493, 0, 0, 0, 0, 44.5516, 0, 0, 0, 0, 0, 0, 44.5516, 0, 0, 0, 0, 0, 0, 1.80354E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2388.04, 0, 0, 0, 0, 0, 0
7265, 2451.07, 611.549, 3356.23, 3549.99, 2405.91, 1323.66, 3273, 3735.69, 128.372, 0, 132.971, 0, 45.2128, 90.2573, 83.2662, 166.882, 45.2128, 90.2573, 0, 0, 83.2662, 0, 45.2127, 1.82591E-005, 42.1558, 1.44837, 43.6041, 1.60862, 0, 0, 0, 0, 45.2128, 0, 0, 0, 0, 0, 0, 45.2127, 0, 0, 0, 0, 0, 0, 1.82591E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2405.91, 0, 0, 0, 0, 0, 0
7266, 2736.62, 778.199, 3356.23, 3549.99, 2681.06, 1475.25, 3273, 3735.69, 421.438, 0, 488.04, 0, 55.569, 111.087, 83.2662, 166.882, 55.569, 111.087, 0, 0, 83.2662, 0, 55.569, 2.18793E-005, 51.7842, 1.81363, 53.5979, 1.97112, 0, 0, 0, 0, 55.569, 0, 0, 0, 0, 0, 0, 55.569, 0, 0, 0, 0, 0, 0, 2.18793E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2681.06, 0, 0, 0, 0, 0, 0
7267, 2865.88, 860.9, 3356.23, 3549.99, 2804.91, 1543.21, 3273, 3735.69, 560.451, 0, 681.876, 0, 60.9962, 122.014, 83.2662, 166.882, 60.9962, 122.014, 0, 0, 83.2662, 0, 60.9962, 2.38004E-005, 56.8375, 1.99763, 58.8351, 2.16108, 0, 0, 0, 0, 60.9962, 0, 0, 0, 0, 0, 0, 60.9962, 0, 0, 0, 0, 0, 0, 2.38004E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2804.91, 0, 0, 0, 0, 0, 0
7268, 2752.29, 788.199, 3356.23, 3549.99, 2696.06, 1483.5, 3273, 3735.69, 438.307, 0, 510.677, 0, 56.2103, 112.378, 83.2662, 166.882, 56.2103, 112.378, 0, 0, 83.2662, 0, 56.2103, 2.21038E-005, 52.3811, 1.83554, 54.2166, 1.99367, 0, 0, 0, 0, 56.2103, 0, 0, 0, 0, 0, 0, 56.2103, 0, 0, 0, 0, 0, 0, 2.21038E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2696.06, 0, 0, 0, 0, 0, 0
7269, 2626.26, 707.947, 3356.23, 3549.99, 2575.09, 1417.08, 3273, 3735.69, 302.007, 0, 334.6, 0, 51.1821, 102.254, 83.2662, 166.882, 51.1821, 102.254, 0, 0, 83.2662, 0, 51.182, 2.03521E-005, 47.7032, 1.66214, 49.3653, 1.81672, 0, 0, 0, 0, 51.1821, 0, 0, 0, 0, 0, 0, 51.182, 0, 0, 0, 0, 0, 0, 2.03521E-005, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2575.09, 0, 0, 0, 0, 0, 0
