"Hour", "kWh", "kvarh", "Max kW", "Max kVA", "Zone kWh", "Zone kvarh", "Zone Max kW", "Zone Max kVA", "Overload kWh Normal", "Overload kWh Emerg", "Load EEN", "Load UE", "Zone Losses kWh", "Zone Losses kvarh", "Zone Max kW Losses", "Zone Max kvar Losses", "Load Losses kWh", "Load Losses kvarh", "No Load Losses kWh", "No Load Losses kvarh", "Max kW Load Losses", "Max kW No Load Losses", "Line Losses", "Transformer Losses", "Line Mode Line Losses", "Zero Mode Line Losses", "3-phase Line Losses", "1- and 2-phase Line Losses", "Gen kWh", "Gen kvarh", "Gen Max kW", "Gen Max kVA", "Aux1", "Aux2", "Aux3", "Aux4", "Aux5", "Aux6", "Aux7"
7936, 1824.52, 247.202, 3601.06, 3838.98, 1798.03, 997.605, 3505.69, 4010.83, 0, 0, 2014.01, 215.984, 26.5028, 52.5986, 95.5336, 192.227, 26.5028, 52.5986, 0, 0, 95.5336, 0, 26.5028, 1.19738E-005, 24.7556, 0.808194, 25.5638, 0.938979, 0, 0, 0, 0, 26.5028, 0, 0, 0, 0, 0, 0
7937, 1948.49, 323.382, 3601.06, 3838.98, 1918.75, 1063.62, 3505.69, 4010.83, 0, 0, 2222.81, 304.051, 29.7436, 59.1482, 95.5336, 192.227, 29.7436, 59.1482, 0, 0, 95.5336, 0, 29.7436, 1.29589E-005, 27.7552, 0.924876, 28.6801, 1.06353, 0, 0, 0, 0, 29.7436, 0, 0, 0, 0, 0, 0
7938, 2023.86, 367.025, 3601.06, 3838.98, 1992, 1104.17, 3505.69, 4010.83, 0, 0, 2332.07, 340.062, 31.8496, 63.4062, 95.5336, 192.227, 31.8496, 63.4062, 0, 0, 95.5336, 0, 31.8496, 1.36546E-005, 29.7293, 0.979354, 30.7087, 1.14094, 0, 0, 0, 0, 31.8496, 0, 0, 0, 0, 0, 0
7939, 1981.39, 340.807, 3601.06, 3838.98, 1950.66, 1081.63, 3505.69, 4010.83, 0, 0, 2260.04, 309.376, 30.6499, 60.981, 95.5336, 192.227, 30.6499, 60.981, 0, 0, 95.5336, 0, 30.6499, 1.32768E-005, 28.6168, 0.937436, 29.5542, 1.09563, 0, 0, 0, 0, 30.6499, 0, 0, 0, 0, 0, 0
7940, 1889.17, 284.03, 3601.06, 3838.98, 1861, 1032.57, 3505.69, 4010.83, 0, 0, 2104.33, 243.331, 28.1584, 55.9447, 95.5336, 192.227, 28.1584, 55.9447, 0, 0, 95.5336, 0, 28.1584, 1.25145E-005, 26.3089, 0.848843, 27.1577, 1.00065, 0, 0, 0, 0, 28.1584, 0, 0, 0, 0, 0, 0
7941, 1864.41, 268.8, 3601.06, 3838.98, 1836.84, 1019.37, 3505.69, 4010.83, 0, 0, 2064.12, 227.279, 27.5166, 54.6478, 95.5336, 192.227, 27.5166, 54.6478, 0, 0, 95.5336, 0, 27.5166, 1.23202E-005, 25.7147, 0.825984, 26.5406, 0.975986, 0, 0, 0, 0, 27.5166, 0, 0, 0, 0, 0, 0
7942, 1779.33, 216.485, 3601.06, 3838.98, 1753.95, 973.812, 3505.69, 4010.83, 0, 0, 1930.37, 176.422, 25.3975, 50.3651, 95.5336, 192.227, 25.3975, 50.3651, 0, 0, 95.5336, 0, 25.3975, 1.16905E-005, 23.7538, 0.749541, 24.5034, 0.894077, 0, 0, 0, 0, 25.3975, 0, 0, 0, 0, 0, 0
7943, 1627.11, 123.435, 3601.06, 3838.98, 1605.16, 892.209, 3505.69, 4010.83, 0, 0, 1702.44, 97.2828, 21.9418, 43.3844, 95.5336, 192.227, 21.9418, 43.3844, 0, 0, 95.5336, 0, 21.9418, 1.071E-005, 20.5617, 0.622752, 21.1845, 0.757286, 0, 0, 0, 0, 21.9418, 0, 0, 0, 0, 0, 0
7944, 1467.9, 26.5847, 3601.06, 3838.98, 1449.1, 806.398, 3505.69, 4010.83, 0, 0, 1497.46, 48.3594, 18.7847, 37.0103, 95.5336, 192.227, 18.7847, 37.0103, 0, 0, 95.5336, 0, 18.7847, 9.88257E-006, 17.6533, 0.503299, 18.1566, 0.628102, 0, 0, 0, 0, 18.7847, 0, 0, 0, 0, 0, 0
7945, 1396.68, -13.5277, 3601.06, 3838.98, 1379.18, 767.538, 3505.69, 4010.83, 0, 0, 1411.63, 32.4517, 17.5015, 34.4222, 95.5336, 192.227, 17.5015, 34.4222, 0, 0, 95.5336, 0, 17.5014, 9.5249E-006, 16.4564, 0.469071, 16.9255, 0.575977, 0, 0, 0, 0, 17.5015, 0, 0, 0, 0, 0, 0
7946, 1360.86, -32.1796, 3601.06, 3838.98, 1343.99, 747.776, 3505.69, 4010.83, 0, 0, 1369.66, 25.6664, 16.8741, 33.1566, 95.5336, 192.227, 16.8741, 33.1566, 0, 0, 95.5336, 0, 16.874, 9.33443E-006, 15.8807, 0.442014, 16.3227, 0.551296, 0, 0, 0, 0, 16.8741, 0, 0, 0, 0, 0, 0
7947, 1357.34, -34.311, 3601.06, 3838.98, 1340.52, 745.865, 3505.69, 4010.83, 0, 0, 1365.49, 24.976, 16.8161, 33.0398, 95.5336, 192.227, 16.8161, 33.0398, 0, 0, 95.5336, 0, 16.8161, 9.32185E-006, 15.8276, 0.439734, 16.2673, 0.548795, 0, 0, 0, 0, 16.8161, 0, 0, 0, 0, 0, 0
7948, 1360.86, -32.1792, 3601.06, 3838.98, 1343.99, 747.776, 3505.69, 4010.83, 0, 0, 1369.7, 25.7048, 16.8741, 33.1567, 95.5336, 192.227, 16.8741, 33.1567, 0, 0, 95.5336, 0, 16.8741, 9.33726E-006, 15.8807, 0.442046, 16.3228, 0.5513, 0, 0, 0, 0, 16.8741, 0, 0, 0, 0, 0, 0
7949, 1396.17, -10.8331, 3601.06, 3838.98, 1378.74, 766.894, 3505.69, 4010.83, 0, 0, 1412.38, 33.6469, 17.4671, 34.353, 95.5336, 192.227, 17.4671, 34.353, 0, 0, 95.5336, 0, 17.4671, 9.46942E-006, 16.4247, 0.465613, 16.8903, 0.576768, 0, 0, 0, 0, 17.4671, 0, 0, 0, 0, 0, 0
7950, 1537.6, 74.8807, 3601.06, 3838.98, 1517.53, 843.251, 3505.69, 4010.83, 0, 0, 1589.13, 71.5965, 20.0718, 39.6103, 95.5336, 192.227, 20.0718, 39.6103, 0, 0, 95.5336, 0, 20.0718, 1.01228E-005, 18.8192, 0.566828, 19.386, 0.685811, 0, 0, 0, 0, 20.0718, 0, 0, 0, 0, 0, 0
7951, 1767.57, 215.198, 3601.06, 3838.98, 1742.47, 966.759, 3505.69, 4010.83, 0, 0, 1916.37, 173.906, 25.094, 49.7538, 95.5336, 192.227, 25.094, 49.7538, 0, 0, 95.5336, 0, 25.094, 1.15218E-005, 23.453, 0.753969, 24.207, 0.887024, 0, 0, 0, 0, 25.094, 0, 0, 0, 0, 0, 0
7952, 1909.81, 299.625, 3601.06, 3838.98, 1881.1, 1043.11, 3505.69, 4010.83, 0, 0, 2147.08, 265.98, 28.7002, 57.0402, 95.5336, 192.227, 28.7002, 57.0402, 0, 0, 95.5336, 0, 28.7002, 1.26394E-005, 26.7876, 0.888565, 27.6761, 1.02408, 0, 0, 0, 0, 28.7002, 0, 0, 0, 0, 0, 0
7953, 1931.02, 312.68, 3601.06, 3838.98, 1901.79, 1054.39, 3505.69, 4010.83, 0, 0, 2182.37, 280.581, 29.2677, 58.1869, 95.5336, 192.227, 29.2677, 58.1869, 0, 0, 95.5336, 0, 29.2677, 1.28062E-005, 27.3132, 0.908686, 28.2219, 1.04578, 0, 0, 0, 0, 29.2677, 0, 0, 0, 0, 0, 0
7954, 1941.67, 319.232, 3601.06, 3838.98, 1912.13, 1060.05, 3505.69, 4010.83, 0, 0, 2200.87, 288.74, 29.556, 58.7697, 95.5336, 192.227, 29.556, 58.7697, 0, 0, 95.5336, 0, 29.556, 1.28985E-005, 27.5802, 0.919062, 28.4992, 1.05679, 0, 0, 0, 0, 29.556, 0, 0, 0, 0, 0, 0
7955, 1955.84, 327.956, 3601.06, 3838.98, 1925.92, 1067.58, 3505.69, 4010.83, 0, 0, 2225.26, 299.344, 29.9428, 59.5514, 95.5336, 192.227, 29.9428, 59.5514, 0, 0, 95.5336, 0, 29.9428, 1.30212E-005, 27.9383, 0.932873, 28.8712, 1.07153, 0, 0, 0, 0, 29.9428, 0, 0, 0, 0, 0, 0
7956, 1924.03, 308.363, 3601.06, 3838.98, 1894.89, 1050.68, 3505.69, 4010.83, 0, 0, 2171.69, 276.793, 29.0801, 57.808, 95.5336, 192.227, 29.0801, 57.808, 0, 0, 95.5336, 0, 29.0801, 1.27543E-005, 27.1392, 0.902211, 28.0414, 1.03863, 0, 0, 0, 0, 29.0801, 0, 0, 0, 0, 0, 0
7957, 1927.51, 310.514, 3601.06, 3838.98, 1898.34, 1052.52, 3505.69, 4010.83, 0, 0, 2176.79, 278.454, 29.1733, 57.9961, 95.5336, 192.227, 29.1733, 57.9961, 0, 0, 95.5336, 0, 29.1732, 1.27823E-005, 27.2257, 0.905386, 28.1311, 1.04218, 0, 0, 0, 0, 29.1733, 0, 0, 0, 0, 0, 0
7958, 1934.59, 314.872, 3601.06, 3838.98, 1905.24, 1056.29, 3505.69, 4010.83, 0, 0, 2188.79, 283.555, 29.3642, 58.382, 95.5336, 192.227, 29.3642, 58.382, 0, 0, 95.5336, 0, 29.3642, 1.28407E-005, 27.4025, 0.91221, 28.3147, 1.04947, 0, 0, 0, 0, 29.3642, 0, 0, 0, 0, 0, 0
7959, 1892.16, 288.762, 3601.06, 3838.98, 1863.85, 1033.72, 3505.69, 4010.83, 0, 0, 2117.95, 254.099, 28.2343, 56.0987, 95.5336, 192.227, 28.2343, 56.0987, 0, 0, 95.5336, 0, 28.2343, 1.24948E-005, 26.3563, 0.871855, 27.2281, 1.00621, 0, 0, 0, 0, 28.2343, 0, 0, 0, 0, 0, 0
7960, 1867.33, 273.513, 3601.06, 3838.98, 1839.7, 1020.49, 3505.69, 4010.83, 0, 0, 2075.92, 236.219, 27.5883, 54.7929, 95.5336, 192.227, 27.5883, 54.7929, 0, 0, 95.5336, 0, 27.5882, 1.22997E-005, 25.7584, 0.84846, 26.6069, 0.98134, 0, 0, 0, 0, 27.5883, 0, 0, 0, 0, 0, 0
7961, 1959.4, 330.147, 3601.06, 3838.98, 1929.36, 1069.47, 3505.69, 4010.83, 0, 0, 2231.66, 302.295, 30.0407, 59.7494, 95.5336, 192.227, 30.0407, 59.7494, 0, 0, 95.5336, 0, 30.0407, 1.3051E-005, 28.029, 0.936403, 28.9654, 1.07526, 0, 0, 0, 0, 30.0407, 0, 0, 0, 0, 0, 0
7962, 2030.95, 371.405, 3601.06, 3838.98, 1998.89, 1107.93, 3505.69, 4010.83, 0, 0, 2344.37, 345.483, 32.0534, 63.8181, 95.5336, 192.227, 32.0534, 63.8181, 0, 0, 95.5336, 0, 32.0534, 1.37211E-005, 29.9183, 0.986505, 30.9048, 1.14861, 0, 0, 0, 0, 32.0534, 0, 0, 0, 0, 0, 0
7963, 2016.79, 362.658, 3601.06, 3838.98, 1985.12, 1100.42, 3505.69, 4010.83, 0, 0, 2320.25, 335.138, 31.6478, 62.9984, 95.5336, 192.227, 31.6478, 62.9984, 0, 0, 95.5336, 0, 31.6478, 1.35969E-005, 29.542, 0.972437, 30.5145, 1.13333, 0, 0, 0, 0, 31.6478, 0, 0, 0, 0, 0, 0
7964, 1956.61, 325.525, 3601.06, 3838.98, 1926.54, 1068.47, 3505.69, 4010.83, 0, 0, 2218.24, 291.705, 29.9652, 59.597, 95.5336, 192.227, 29.9652, 59.597, 0, 0, 95.5336, 0, 29.9652, 1.30699E-005, 27.9822, 0.913329, 28.8955, 1.06965, 0, 0, 0, 0, 29.9652, 0, 0, 0, 0, 0, 0
7965, 1885.62, 281.851, 3601.06, 3838.98, 1857.55, 1030.68, 3505.69, 4010.83, 0, 0, 2098.47, 240.92, 28.0658, 55.7575, 95.5336, 192.227, 28.0658, 55.7575, 0, 0, 95.5336, 0, 28.0657, 1.24847E-005, 26.2231, 0.845529, 27.0687, 0.997094, 0, 0, 0, 0, 28.0658, 0, 0, 0, 0, 0, 0
7966, 1761.63, 205.638, 3601.06, 3838.98, 1736.67, 964.341, 3505.69, 4010.83, 0, 0, 1902.4, 165.736, 24.9734, 49.5083, 95.5336, 192.227, 24.9734, 49.5083, 0, 0, 95.5336, 0, 24.9734, 1.15675E-005, 23.3618, 0.734149, 24.0959, 0.877493, 0, 0, 0, 0, 24.9734, 0, 0, 0, 0, 0, 0
7967, 1581.11, 95.4006, 3601.06, 3838.98, 1560.12, 867.461, 3505.69, 4010.83, 0, 0, 1640.5, 80.3857, 20.9816, 41.4454, 95.5336, 192.227, 20.9816, 41.4454, 0, 0, 95.5336, 0, 20.9816, 1.04526E-005, 19.6762, 0.586859, 20.2631, 0.718503, 0, 0, 0, 0, 20.9816, 0, 0, 0, 0, 0, 0
7968, 1428.98, 2.8884, 3601.06, 3838.98, 1410.9, 785.252, 3505.69, 4010.83, 0, 0, 1450.92, 40.0157, 18.0836, 35.5953, 95.5336, 192.227, 18.0836, 35.5953, 0, 0, 95.5336, 0, 18.0836, 9.71245E-006, 17.0088, 0.4761, 17.4849, 0.598753, 0, 0, 0, 0, 18.0836, 0, 0, 0, 0, 0, 0
7969, 1343.2, -42.8493, 3601.06, 3838.98, 1326.62, 738.2, 3505.69, 4010.83, 0, 0, 1348.88, 22.2663, 16.5859, 32.5753, 95.5336, 192.227, 16.5859, 32.5753, 0, 0, 95.5336, 0, 16.5859, 9.2649E-006, 15.6166, 0.43046, 16.0471, 0.538811, 0, 0, 0, 0, 16.5859, 0, 0, 0, 0, 0, 0
7970, 1307.87, -64.1676, 3601.06, 3838.98, 1291.85, 719.036, 3505.69, 4010.83, 0, 0, 1309.47, 17.6272, 16.0268, 31.4477, 95.5336, 192.227, 16.0268, 31.4477, 0, 0, 95.5336, 0, 16.0268, 9.14425E-006, 15.1045, 0.407831, 15.5124, 0.514428, 0, 0, 0, 0, 16.0268, 0, 0, 0, 0, 0, 0
7971, 1297.28, -70.5528, 3601.06, 3838.98, 1281.41, 713.291, 3505.69, 4010.83, 0, 0, 1297.28, 15.8659, 15.8637, 31.1187, 95.5336, 192.227, 15.8637, 31.1187, 0, 0, 95.5336, 0, 15.8637, 9.11041E-006, 14.9553, 0.401167, 15.3564, 0.507239, 0, 0, 0, 0, 15.8637, 0, 0, 0, 0, 0, 0
7972, 1307.86, -64.1695, 3601.06, 3838.98, 1291.85, 719.034, 3505.69, 4010.83, 0, 0, 1309.39, 17.5469, 16.0267, 31.4474, 95.5336, 192.227, 16.0267, 31.4474, 0, 0, 95.5336, 0, 16.0266, 9.14374E-006, 15.1044, 0.407795, 15.5122, 0.514422, 0, 0, 0, 0, 16.0267, 0, 0, 0, 0, 0, 0
7973, 1346.7, -40.7278, 3601.06, 3838.98, 1330.09, 740.099, 3505.69, 4010.83, 0, 0, 1354.57, 24.4803, 16.6426, 32.6896, 95.5336, 192.227, 16.6426, 32.6896, 0, 0, 95.5336, 0, 16.6426, 9.28372E-006, 15.6685, 0.432698, 16.1012, 0.541333, 0, 0, 0, 0, 16.6426, 0, 0, 0, 0, 0, 0
7974, 1502.25, 53.4195, 3601.06, 3838.98, 1482.86, 824.202, 3505.69, 4010.83, 0, 0, 1543.9, 61.0454, 19.3864, 38.2265, 95.5336, 192.227, 19.3864, 38.2265, 0, 0, 95.5336, 0, 19.3864, 9.94615E-006, 18.1883, 0.54055, 18.7289, 0.657509, 0, 0, 0, 0, 19.3864, 0, 0, 0, 0, 0, 0
7975, 1710.94, 180.579, 3601.06, 3838.98, 1687.17, 936.463, 3505.69, 4010.83, 0, 0, 1827.93, 140.76, 23.7668, 47.0725, 95.5336, 192.227, 23.7668, 47.0725, 0, 0, 95.5336, 0, 23.7668, 1.11373E-005, 22.2268, 0.705287, 22.9321, 0.834682, 0, 0, 0, 0, 23.7668, 0, 0, 0, 0, 0, 0
7976, 1863.76, 271.323, 3601.06, 3838.98, 1836.25, 1018.58, 3505.69, 4010.83, 0, 0, 2069.66, 233.414, 27.4961, 54.6067, 95.5336, 192.227, 27.4961, 54.6067, 0, 0, 95.5336, 0, 27.4961, 1.22733E-005, 25.6732, 0.845145, 26.5183, 0.977787, 0, 0, 0, 0, 27.4961, 0, 0, 0, 0, 0, 0
7977, 1913.26, 301.759, 3601.06, 3838.98, 1884.55, 1044.94, 3505.69, 4010.83, 0, 0, 2151.52, 266.969, 28.7913, 57.224, 95.5336, 192.227, 28.7913, 57.224, 0, 0, 95.5336, 0, 28.7913, 1.26645E-005, 26.8723, 0.891471, 27.7638, 1.02755, 0, 0, 0, 0, 28.7913, 0, 0, 0, 0, 0, 0
7978, 1969.94, 336.652, 3601.06, 3838.98, 1939.7, 1075.07, 3505.69, 4010.83, 0, 0, 2248.71, 309.006, 30.331, 60.3361, 95.5336, 192.227, 30.331, 60.3361, 0, 0, 95.5336, 0, 30.331, 1.31414E-005, 28.2982, 0.94653, 29.2447, 1.08628, 0, 0, 0, 0, 30.331, 0, 0, 0, 0, 0, 0
7979, 2006.13, 356.082, 3601.06, 3838.98, 1974.78, 1094.76, 3505.69, 4010.83, 0, 0, 2301.41, 326.634, 31.3444, 62.3848, 95.5336, 192.227, 31.3444, 62.3848, 0, 0, 95.5336, 0, 31.3444, 1.34979E-005, 29.2609, 0.961595, 30.2225, 1.12188, 0, 0, 0, 0, 31.3444, 0, 0, 0, 0, 0, 0
7980, 2006.13, 356.08, 3601.06, 3838.98, 1974.78, 1094.76, 3505.69, 4010.83, 0, 0, 2301.49, 326.705, 31.3444, 62.385, 95.5336, 192.227, 31.3444, 62.385, 0, 0, 95.5336, 0, 31.3444, 1.34986E-005, 29.2609, 0.96169, 30.2226, 1.12188, 0, 0, 0, 0, 31.3444, 0, 0, 0, 0, 0, 0
7981, 2020.28, 364.821, 3601.06, 3838.98, 1988.56, 1102.27, 3505.69, 4010.83, 0, 0, 2325.6, 337.037, 31.7472, 63.1991, 95.5336, 192.227, 31.7472, 63.1991, 0, 0, 95.5336, 0, 31.7472, 1.36257E-005, 29.6343, 0.975776, 30.6101, 1.13707, 0, 0, 0, 0, 31.7472, 0, 0, 0, 0, 0, 0
7982, 2002.61, 353.907, 3601.06, 3838.98, 1971.34, 1092.9, 3505.69, 4010.83, 0, 0, 2295.87, 324.531, 31.2453, 62.1846, 95.5336, 192.227, 31.2453, 62.1846, 0, 0, 95.5336, 0, 31.2453, 1.3468E-005, 29.1688, 0.958293, 30.1271, 1.11814, 0, 0, 0, 0, 31.2453, 0, 0, 0, 0, 0, 0
7983, 1949.51, 321.151, 3601.06, 3838.98, 1919.64, 1064.69, 3505.69, 4010.83, 0, 0, 2206.03, 286.385, 29.7708, 59.2041, 95.5336, 192.227, 29.7708, 59.2041, 0, 0, 95.5336, 0, 29.7708, 1.30071E-005, 27.8022, 0.906404, 28.7086, 1.06226, 0, 0, 0, 0, 29.7708, 0, 0, 0, 0, 0, 0
7984, 1924.65, 305.849, 3601.06, 3838.98, 1895.5, 1051.46, 3505.69, 4010.83, 0, 0, 2163.58, 268.083, 29.0981, 57.8441, 95.5336, 192.227, 29.0981, 57.8441, 0, 0, 95.5336, 0, 29.0981, 1.28054E-005, 27.1791, 0.882394, 28.0615, 1.03661, 0, 0, 0, 0, 29.0981, 0, 0, 0, 0, 0, 0
7985, 2016.75, 362.641, 3601.06, 3838.98, 1985.12, 1100.4, 3505.69, 4010.83, 0, 0, 2319.72, 334.6, 31.6466, 62.9957, 95.5336, 192.227, 31.6466, 62.9957, 0, 0, 95.5336, 0, 31.6465, 1.35949E-005, 29.541, 0.972275, 30.5133, 1.13327, 0, 0, 0, 0, 31.6466, 0, 0, 0, 0, 0, 0
7986, 2062.77, 391.081, 3601.06, 3838.98, 2029.88, 1124.78, 3505.69, 4010.83, 0, 0, 2399.14, 369.266, 32.9787, 65.6889, 95.5336, 192.227, 32.9787, 65.6889, 0, 0, 95.5336, 0, 32.9787, 1.40109E-005, 30.7766, 1.01877, 31.7953, 1.18335, 0, 0, 0, 0, 32.9787, 0, 0, 0, 0, 0, 0
7987, 2006.24, 356.13, 3601.06, 3838.98, 1974.78, 1094.82, 3505.69, 4010.83, 0, 0, 2303.06, 328.276, 31.3482, 62.3929, 95.5336, 192.227, 31.3482, 62.3929, 0, 0, 95.5336, 0, 31.3482, 1.35021E-005, 29.264, 0.962123, 30.2262, 1.12204, 0, 0, 0, 0, 31.3482, 0, 0, 0, 0, 0, 0
7988, 1953.05, 323.335, 3601.06, 3838.98, 1923.09, 1066.57, 3505.69, 4010.83, 0, 0, 2212.03, 288.945, 29.8676, 59.3998, 95.5336, 192.227, 29.8676, 59.3998, 0, 0, 95.5336, 0, 29.8676, 1.30393E-005, 27.8919, 0.909835, 28.8017, 1.06594, 0, 0, 0, 0, 29.8676, 0, 0, 0, 0, 0, 0
7989, 1903.43, 292.783, 3601.06, 3838.98, 1874.8, 1040.17, 3505.69, 4010.83, 0, 0, 2128.87, 254.064, 28.5337, 56.7034, 95.5336, 192.227, 28.5337, 56.7034, 0, 0, 95.5336, 0, 28.5336, 1.26302E-005, 26.6562, 0.86243, 27.5186, 1.01504, 0, 0, 0, 0, 28.5337, 0, 0, 0, 0, 0, 0
7990, 1779.33, 216.485, 3601.06, 3838.98, 1753.95, 973.812, 3505.69, 4010.83, 0, 0, 1930.37, 176.422, 25.3975, 50.3651, 95.5336, 192.227, 25.3975, 50.3651, 0, 0, 95.5336, 0, 25.3975, 1.16912E-005, 23.7538, 0.749541, 24.5034, 0.894077, 0, 0, 0, 0, 25.3975, 0, 0, 0, 0, 0, 0
7991, 1595.26, 104.022, 3601.06, 3838.98, 1573.98, 875.08, 3505.69, 4010.83, 0, 0, 1659.33, 85.355, 21.2729, 42.0336, 95.5336, 192.227, 21.2729, 42.0336, 0, 0, 95.5336, 0, 21.2729, 1.05308E-005, 19.9448, 0.597786, 20.5426, 0.73031, 0, 0, 0, 0, 21.2729, 0, 0, 0, 0, 0, 0
7992, 1432.52, 5.0315, 3601.06, 3838.98, 1414.38, 787.166, 3505.69, 4010.83, 0, 0, 1455.28, 40.9001, 18.1462, 35.7215, 95.5336, 192.227, 18.1462, 35.7215, 0, 0, 95.5336, 0, 18.1461, 9.72754E-006, 17.0662, 0.478535, 17.5448, 0.601392, 0, 0, 0, 0, 18.1462, 0, 0, 0, 0, 0, 0
7993, 1353.8, -36.4486, 3601.06, 3838.98, 1337.04, 743.946, 3505.69, 4010.83, 0, 0, 1361.24, 24.1991, 16.7581, 32.9227, 95.5336, 192.227, 16.7581, 32.9227, 0, 0, 95.5336, 0, 16.7581, 9.30781E-006, 15.7744, 0.437385, 16.2118, 0.546281, 0, 0, 0, 0, 16.7581, 0, 0, 0, 0, 0, 0
7994, 1314.94, -59.906, 3601.06, 3838.98, 1298.8, 722.871, 3505.69, 4010.83, 0, 0, 1317.63, 18.8257, 16.1368, 31.6696, 95.5336, 192.227, 16.1368, 31.6696, 0, 0, 95.5336, 0, 16.1368, 9.16685E-006, 15.2052, 0.412311, 15.6175, 0.519262, 0, 0, 0, 0, 16.1368, 0, 0, 0, 0, 0, 0
7995, 1286.7, -76.9352, 3601.06, 3838.98, 1270.98, 707.544, 3505.69, 4010.83, 0, 0, 1285.29, 14.3099, 15.7027, 30.7941, 95.5336, 192.227, 15.7027, 30.7941, 0, 0, 95.5336, 0, 15.7027, 9.07388E-006, 14.808, 0.394589, 15.2026, 0.500116, 0, 0, 0, 0, 15.7027, 0, 0, 0, 0, 0, 0
7996, 1293.74, -72.6883, 3601.06, 3838.98, 1277.93, 711.364, 3505.69, 4010.83, 0, 0, 1293.18, 15.2506, 15.8094, 31.0093, 95.5336, 192.227, 15.8094, 31.0093, 0, 0, 95.5336, 0, 15.8094, 9.0978E-006, 14.9057, 0.398921, 15.3046, 0.50484, 0, 0, 0, 0, 15.8094, 0, 0, 0, 0, 0, 0
7997, 1357.28, -34.3356, 3601.06, 3838.98, 1340.52, 745.832, 3505.69, 4010.83, 0, 0, 1366.97, 26.4512, 16.815, 33.0375, 95.5336, 192.227, 16.815, 33.0375, 0, 0, 95.5336, 0, 16.815, 9.32113E-006, 15.8266, 0.439588, 16.2662, 0.548804, 0, 0, 0, 0, 16.815, 0, 0, 0, 0, 0, 0
7998, 1488.11, 44.8407, 3601.06, 3838.98, 1468.99, 816.574, 3505.69, 4010.83, 0, 0, 1526.19, 57.2087, 19.1186, 37.686, 95.5336, 192.227, 19.1186, 37.686, 0, 0, 95.5336, 0, 19.1186, 9.87829E-006, 17.942, 0.530224, 18.4722, 0.646382, 0, 0, 0, 0, 19.1186, 0, 0, 0, 0, 0, 0
7999, 1714.48, 182.741, 3601.06, 3838.98, 1690.62, 938.358, 3505.69, 4010.83, 0, 0, 1833.39, 142.768, 23.848, 47.2366, 95.5336, 192.227, 23.848, 47.2366, 0, 0, 95.5336, 0, 23.848, 1.11629E-005, 22.3018, 0.70828, 23.0101, 0.8379, 0, 0, 0, 0, 23.848, 0, 0, 0, 0, 0, 0
8000, 1863.76, 271.323, 3601.06, 3838.98, 1836.25, 1018.58, 3505.69, 4010.83, 0, 0, 2069.66, 233.414, 27.4961, 54.6067, 95.5336, 192.227, 27.4961, 54.6067, 0, 0, 95.5336, 0, 27.4961, 1.2272E-005, 25.6732, 0.845145, 26.5183, 0.977787, 0, 0, 0, 0, 27.4961, 0, 0, 0, 0, 0, 0
8001, 1906.18, 297.408, 3601.06, 3838.98, 1877.65, 1041.18, 3505.69, 4010.83, 0, 0, 2139.7, 262.051, 28.6034, 56.8443, 95.5336, 192.227, 28.6034, 56.8443, 0, 0, 95.5336, 0, 28.6034, 1.26098E-005, 26.6983, 0.884752, 27.5831, 1.02035, 0, 0, 0, 0, 28.6034, 0, 0, 0, 0, 0, 0
8002, 1962.85, 332.286, 3601.06, 3838.98, 1932.81, 1071.3, 3505.69, 4010.83, 0, 0, 2236.39, 303.585, 30.1352, 59.9403, 95.5336, 192.227, 30.1352, 59.9403, 0, 0, 95.5336, 0, 30.1352, 1.30766E-005, 28.1168, 0.939546, 29.0564, 1.07884, 0, 0, 0, 0, 30.1352, 0, 0, 0, 0, 0, 0
8003, 1988.4, 345.005, 3601.06, 3838.98, 1957.56, 1085.22, 3505.69, 4010.83, 0, 0, 2275.55, 317.989, 30.8443, 61.3733, 95.5336, 192.227, 30.8443, 61.3733, 0, 0, 95.5336, 0, 30.8443, 1.33418E-005, 28.7971, 0.943998, 29.7411, 1.10316, 0, 0, 0, 0, 30.8443, 0, 0, 0, 0, 0, 0
8004, 1999.04, 351.707, 3601.06, 3838.98, 1967.89, 1091, 3505.69, 4010.83, 0, 0, 2289.52, 321.629, 31.1443, 61.9803, 95.5336, 192.227, 31.1443, 61.9803, 0, 0, 95.5336, 0, 31.1442, 1.34368E-005, 29.0752, 0.954704, 30.0299, 1.11432, 0, 0, 0, 0, 31.1443, 0, 0, 0, 0, 0, 0
8005, 2020.27, 364.815, 3601.06, 3838.98, 1988.56, 1102.26, 3505.69, 4010.83, 0, 0, 2325.4, 336.84, 31.7467, 63.1981, 95.5336, 192.227, 31.7467, 63.1981, 0, 0, 95.5336, 0, 31.7467, 1.36236E-005, 29.6339, 0.975723, 30.6097, 1.13705, 0, 0, 0, 0, 31.7467, 0, 0, 0, 0, 0, 0
8006, 2016.77, 362.648, 3601.06, 3838.98, 1985.12, 1100.41, 3505.69, 4010.83, 0, 0, 2319.95, 334.838, 31.6471, 62.9968, 95.5336, 192.227, 31.6471, 62.9968, 0, 0, 95.5336, 0, 31.6471, 1.35923E-005, 29.5414, 0.972353, 30.5138, 1.1333, 0, 0, 0, 0, 31.6471, 0, 0, 0, 0, 0, 0
